,open,high,low,close
2026-06-05 00:30:00,4457.58,4460.96,4456.3099999999995,4460.9349999999995
2026-06-05 00:31:00,4460.8015,4460.8965,4458.7564999999995,4459.3949999999995
2026-06-05 00:32:00,4459.4349999999995,4459.87,4458.265,4458.485000000001
2026-06-05 00:33:00,4458.43,4460.83,4458.325,4459.77
2026-06-05 00:34:00,4459.4415,4461.2735,4459.1765,4460.639999999999
2026-06-05 00:35:00,4460.6615,4463.299999999999,4460.6365,4462.8765
2026-06-05 00:36:00,4462.8665,4467.04,4462.8665,4465.05
2026-06-05 00:37:00,4465.099999999999,4465.1385,4463.9815,4464.515
2026-06-05 00:38:00,4464.55,4464.6885,4461.9915,4463.44
2026-06-05 00:39:00,4463.469999999999,4464.405,4461.885,4464.305
2026-06-05 00:40:00,4464.345,4465.8435,4463.885,4464.839999999999
2026-06-05 00:41:00,4464.849999999999,4466.35,4464.695000000001,4464.8665
2026-06-05 00:42:00,4464.8665,4466.075,4464.570000000001,4465.77
2026-06-05 00:43:00,4465.6,4465.6,4463.71,4463.9865
2026-06-05 00:44:00,4464.0315,4464.669999999999,4462.84,4463.299999999999
2026-06-05 00:45:00,4463.5135,4465.115,4462.2915,4464.844999999999
2026-06-05 00:46:00,4464.92,4466.4935,4463.6849999999995,4464.74
2026-06-05 00:47:00,4464.64,4465.11,4463.456499999999,4463.5715
2026-06-05 00:48:00,4463.57,4464.175,4463.264999999999,4464.025000000001
2026-06-05 00:49:00,4464.005,4464.075,4461.4400000000005,4461.669999999999
2026-06-05 00:50:00,4461.650000000001,4462.955,4460.98,4462.045
2026-06-05 00:51:00,4462.085,4462.825,4461.414999999999,4462.395
2026-06-05 00:52:00,4462.445,4464.0650000000005,4461.455,4464.01
2026-06-05 00:53:00,4463.95,4465.35,4463.67,4464.97
2026-06-05 00:54:00,4464.99,4465.8485,4464.855,4465.305
2026-06-05 00:55:00,4465.285,4465.3,4463.53,4463.849999999999
2026-06-05 00:56:00,4463.87,4464.3485,4463.1,4463.330000000001
2026-06-05 00:57:00,4463.355,4464.505,4462.895,4463.095
2026-06-05 00:58:00,4463.09,4463.675,4462.45,4463.025000000001
2026-06-05 00:59:00,4462.915,4462.941499999999,4458.490000000001,4459.225
2026-06-05 01:00:00,4459.245,4461.0585,4453.005,4457.290000000001
2026-06-05 01:01:00,4457.245000000001,4461.6,4456.275000000001,4458.99
2026-06-05 01:02:00,4459.12,4461.02,4457.235,4460.685
2026-06-05 01:03:00,4460.715,4464.950000000001,4459.73,4463.465
2026-06-05 01:04:00,4462.78,4467.625,4462.469999999999,4466.469999999999
2026-06-05 01:05:00,4466.424999999999,4470.04,4465.42,4468.465
2026-06-05 01:06:00,4468.125,4468.66,4464.55,4464.965
2026-06-05 01:07:00,4465.049999999999,4467.64,4464.16,4464.995000000001
2026-06-05 01:08:00,4464.883500000001,4466.26,4463.4515,4465.285
2026-06-05 01:09:00,4465.105,4467.179999999999,4464.325,4464.575
2026-06-05 01:10:00,4464.555,4465.3,4463.005,4463.3150000000005
2026-06-05 01:11:00,4463.165,4464.32,4461.905,4463.575
2026-06-05 01:12:00,4463.62,4464.09,4462.28,4463.58
2026-06-05 01:13:00,4463.525,4463.83,4460.705,4461.870000000001
2026-06-05 01:14:00,4461.885,4461.885,4459.975,4460.125
2026-06-05 01:15:00,4460.160000000001,4463.7035,4459.685,4463.389999999999
2026-06-05 01:16:00,4463.429999999999,4464.1235,4462.415,4462.77
2026-06-05 01:17:00,4462.555,4463.775,4460.7515,4461.005
2026-06-05 01:18:00,4460.985000000001,4461.205,4457.7300000000005,4460.200000000001
2026-06-05 01:19:00,4460.1849999999995,4465.1449999999995,4460.160000000001,4463.335
2026-06-05 01:20:00,4463.259999999999,4464.16,4462.135,4462.2699999999995
2026-06-05 01:21:00,4462.265,4462.6900000000005,4458.005,4459.0
2026-06-05 01:22:00,4458.93,4458.93,4454.55,4456.675
2026-06-05 01:23:00,4456.705,4458.1,4456.035,4456.3565
2026-06-05 01:24:00,4456.5,4457.605,4454.3185,4455.18
2026-06-05 01:25:00,4455.1050000000005,4456.04,4451.6285,4451.6285
2026-06-05 01:26:00,4451.6385,4451.913500000001,4449.405,4449.85
2026-06-05 01:27:00,4449.875,4454.8985,4449.85,4454.68
2026-06-05 01:28:00,4454.71,4457.72,4454.68,4457.15
2026-06-05 01:29:00,4457.120000000001,4459.745,4457.120000000001,4458.835
2026-06-05 01:30:00,4459.055,4459.83,4457.219999999999,4457.68
2026-06-05 01:31:00,4457.655,4459.68,4456.8165,4457.025000000001
2026-06-05 01:32:00,4456.99,4457.835,4455.605,4456.5650000000005
2026-06-05 01:33:00,4456.435,4458.634999999999,4455.405000000001,4456.14
2026-06-05 01:34:00,4456.175,4457.115000000001,4453.85,4454.085
2026-06-05 01:35:00,4454.19,4456.645,4453.765,4455.0
2026-06-05 01:36:00,4455.025,4455.69,4453.704999999999,4455.195
2026-06-05 01:37:00,4455.16,4455.91,4453.8550000000005,4454.764999999999
2026-06-05 01:38:00,4454.735,4455.12,4452.135,4452.304999999999
2026-06-05 01:39:00,4452.14,4453.54,4448.625,4449.73
2026-06-05 01:40:00,4449.715,4451.3,4448.01,4448.41
2026-06-05 01:41:00,4448.415,4451.4400000000005,4448.415,4448.865
2026-06-05 01:42:00,4448.915,4449.49,4445.77,4447.365000000001
2026-06-05 01:43:00,4447.375,4448.815,4446.7300000000005,4448.365
2026-06-05 01:44:00,4448.375,4449.169999999999,4445.53,4446.1849999999995
2026-06-05 01:45:00,4446.255,4447.0,4444.215,4446.835
2026-06-05 01:46:00,4446.825,4448.965,4446.139999999999,4448.48
2026-06-05 01:47:00,4448.495,4449.675,4447.6900000000005,4449.365
2026-06-05 01:48:00,4449.34,4449.625,4445.865000000001,4446.74
2026-06-05 01:49:00,4446.77,4447.745000000001,4446.61,4446.635
2026-06-05 01:50:00,4446.605,4446.98,4444.84,4445.914999999999
2026-06-05 01:51:00,4445.905,4448.014999999999,4444.99,4447.740000000001
2026-06-05 01:52:00,4447.629999999999,4448.065,4444.7515,4444.8515
2026-06-05 01:53:00,4444.8165,4447.740000000001,4444.7465,4447.43
2026-06-05 01:54:00,4447.42,4450.7685,4447.42,4450.525
2026-06-05 01:55:00,4450.39,4451.125,4448.85,4449.299999999999
2026-06-05 01:56:00,4449.29,4450.285,4447.504999999999,4447.639999999999
2026-06-05 01:57:00,4447.75,4448.47,4445.6900000000005,4446.804999999999
2026-06-05 01:58:00,4446.795,4447.343499999999,4445.33,4445.72
2026-06-05 01:59:00,4445.71,4447.383499999999,4445.2,4446.9349999999995
2026-06-05 02:00:00,4446.93,4449.025000000001,4445.43,4445.995000000001
2026-06-05 02:01:00,4446.009999999999,4446.36,4442.475,4444.538500000001
2026-06-05 02:02:00,4444.490000000001,4446.134999999999,4443.88,4446.054999999999
2026-06-05 02:03:00,4446.080000000001,4451.3234999999995,4445.995,4450.225
2026-06-05 02:04:00,4450.165,4450.674999999999,4449.245000000001,4449.555
2026-06-05 02:05:00,4449.485,4449.58,4447.4615,4449.165
2026-06-05 02:06:00,4449.160000000001,4449.76,4446.105,4446.34
2026-06-05 02:07:00,4446.315,4447.165,4444.83,4445.29
2026-06-05 02:08:00,4445.295,4448.8550000000005,4444.78,4448.45
2026-06-05 02:09:00,4448.405,4448.4085,4446.69,4448.115
2026-06-05 02:10:00,4448.099999999999,4448.099999999999,4446.139999999999,4446.71
2026-06-05 02:11:00,4446.66,4448.985000000001,4446.42,4448.63
2026-06-05 02:12:00,4448.5,4450.28,4447.96,4450.125
2026-06-05 02:13:00,4450.165,4450.728499999999,4449.49,4450.17
2026-06-05 02:14:00,4450.22,4450.7384999999995,4449.365,4449.59
2026-06-05 02:15:00,4449.565,4450.79,4449.211499999999,4450.3735
2026-06-05 02:16:00,4450.385,4450.8085,4448.725,4449.5
2026-06-05 02:17:00,4449.535,4449.95,4449.035,4449.95
2026-06-05 02:18:00,4450.02,4450.02,4449.420000000001,4449.425
2026-06-05 02:19:00,4449.445,4449.445,4445.931500000001,4447.6849999999995
2026-06-05 02:20:00,4447.700000000001,4448.95,4447.49,4448.395
2026-06-05 02:21:00,4448.42,4450.3635,4448.395,4450.16
2026-06-05 02:22:00,4449.99,4451.42,4449.85,4450.804999999999
2026-06-05 02:23:00,4450.8150000000005,4453.038500000001,4450.235,4452.82
2026-06-05 02:24:00,4452.825,4453.35,4451.825,4453.08
2026-06-05 02:25:00,4453.0650000000005,4453.7335,4452.384999999999,4453.325
2026-06-05 02:26:00,4453.37,4455.1900000000005,4452.975,4453.39
2026-06-05 02:27:00,4453.375,4453.425,4451.4075,4452.349999999999
2026-06-05 02:28:00,4452.375,4452.42,4451.11,4451.335
2026-06-05 02:29:00,4451.35,4451.845,4450.1685,4451.41
2026-06-05 02:30:00,4451.265,4451.99,4444.1485,4445.085
2026-06-05 02:31:00,4444.98,4447.2185,4442.2699999999995,4444.660000000001
2026-06-05 02:32:00,4444.6449999999995,4447.165,4442.745,4447.165
2026-06-05 02:33:00,4447.225,4447.855,4444.615000000001,4446.58
2026-06-05 02:34:00,4446.57,4447.37,4444.8515,4445.08
2026-06-05 02:35:00,4445.12,4445.12,4441.6449999999995,4443.825
2026-06-05 02:36:00,4444.445000000001,4445.969999999999,4443.705,4444.225
2026-06-05 02:37:00,4444.26,4446.3385,4443.535,4445.834999999999
2026-06-05 02:38:00,4445.745,4447.105,4445.01,4445.39
2026-06-05 02:39:00,4445.415,4446.8949999999995,4445.015,4445.335
2026-06-05 02:40:00,4445.28,4445.335,4442.295,4443.625
2026-06-05 02:41:00,4443.64,4443.64,4438.495000000001,4439.145
2026-06-05 02:42:00,4439.141500000001,4440.22,4438.474999999999,4439.964999999999
2026-06-05 02:43:00,4439.98,4441.360000000001,4438.78,4441.360000000001
2026-06-05 02:44:00,4441.280000000001,4443.83,4441.09,4443.005
2026-06-05 02:45:00,4442.98,4446.795,4442.43,4446.6849999999995
2026-06-05 02:46:00,4446.675,4447.495,4444.99,4445.635
2026-06-05 02:47:00,4445.56,4446.259999999999,4445.175,4446.179999999999
2026-06-05 02:48:00,4446.174999999999,4447.365000000001,4446.004999999999,4446.12
2026-06-05 02:49:00,4446.099999999999,4446.099999999999,4444.195,4445.635
2026-06-05 02:50:00,4445.65,4450.09,4445.65,4448.935
2026-06-05 02:51:00,4449.035,4449.5599999999995,4448.0,4448.205
2026-06-05 02:52:00,4448.195,4448.82,4447.345,4448.82
2026-06-05 02:53:00,4448.845,4449.004999999999,4447.18,4447.225
2026-06-05 02:54:00,4447.16,4447.16,4443.315,4443.415
2026-06-05 02:55:00,4443.43,4444.02,4440.610000000001,4440.715
2026-06-05 02:56:00,4440.68,4441.815,4440.215,4441.469999999999
2026-06-05 02:57:00,4441.495000000001,4442.704999999999,4441.2300000000005,4441.804999999999
2026-06-05 02:58:00,4441.89,4442.1835,4440.155,4441.240000000001
2026-06-05 02:59:00,4441.225,4441.61,4440.265,4440.69
2026-06-05 03:00:00,4440.67,4441.335,4438.525,4438.78
2026-06-05 03:01:00,4438.509999999999,4440.515,4437.38,4440.32
2026-06-05 03:02:00,4440.3,4440.3,4437.865,4437.865
2026-06-05 03:03:00,4437.97,4438.82,4436.5165,4438.594999999999
2026-06-05 03:04:00,4438.595,4439.14,4436.99,4438.565
2026-06-05 03:05:00,4438.5599999999995,4438.63,4437.05,4438.084999999999
2026-06-05 03:06:00,4438.039999999999,4439.0,4436.925,4438.73
2026-06-05 03:07:00,4438.65,4439.165,4437.675,4438.57
2026-06-05 03:08:00,4438.655,4440.3285,4438.150000000001,4439.25
2026-06-05 03:09:00,4439.23,4440.68,4439.23,4440.105
2026-06-05 03:10:00,4440.115,4440.599999999999,4438.335,4439.915000000001
2026-06-05 03:11:00,4439.925,4440.52,4438.83,4440.18
2026-06-05 03:12:00,4440.1449999999995,4440.6050000000005,4439.165,4439.855
2026-06-05 03:13:00,4439.804999999999,4440.9835,4439.355,4440.19
2026-06-05 03:14:00,4440.205,4441.0635,4439.665,4440.9835
2026-06-05 03:15:00,4440.9785,4442.415,4440.9635,4442.305
2026-06-05 03:16:00,4442.275,4444.135,4442.275,4443.585
2026-06-05 03:17:00,4443.61,4443.6900000000005,4441.1900000000005,4441.625
2026-06-05 03:18:00,4441.66,4441.8,4438.455000000001,4438.554999999999
2026-06-05 03:19:00,4438.51,4439.305,4438.096500000001,4438.835
2026-06-05 03:20:00,4438.84,4439.08,4437.69,4438.8
2026-06-05 03:21:00,4438.81,4438.81,4437.27,4437.27
2026-06-05 03:22:00,4437.28,4437.36,4435.2699999999995,4435.425
2026-06-05 03:23:00,4435.605,4437.195,4435.605,4436.905
2026-06-05 03:24:00,4436.915,4437.74,4436.695000000001,4437.425
2026-06-05 03:25:00,4437.4800000000005,4438.27,4436.92,4437.915
2026-06-05 03:26:00,4437.9400000000005,4439.305,4436.905,4437.34
2026-06-05 03:27:00,4437.3,4438.294999999999,4437.12,4437.865
2026-06-05 03:28:00,4437.815,4438.7,4437.59,4437.81
2026-06-05 03:29:00,4437.765,4438.7,4436.4800000000005,4436.889999999999
2026-06-05 03:30:00,4436.865,4439.200000000001,4436.441499999999,4439.17
2026-06-05 03:31:00,4439.139999999999,4441.785,4439.139999999999,4440.44
2026-06-05 03:32:00,4440.49,4440.66,4439.265,4439.650000000001
2026-06-05 03:33:00,4439.645,4439.929999999999,4438.705,4439.705
2026-06-05 03:34:00,4439.6900000000005,4440.065,4439.15,4439.79
2026-06-05 03:35:00,4439.844999999999,4439.865000000001,4438.1050000000005,4438.93
2026-06-05 03:36:00,4439.045,4439.655,4436.719999999999,4439.475
2026-06-05 03:37:00,4439.4800000000005,4440.17,4438.79,4439.839999999999
2026-06-05 03:38:00,4439.855,4440.225,4439.095,4439.285
2026-06-05 03:39:00,4439.3,4441.384999999999,4439.03,4440.8
2026-06-05 03:40:00,4440.79,4441.65,4440.79,4441.339999999999
2026-06-05 03:41:00,4441.360000000001,4441.88,4440.735,4441.585000000001
2026-06-05 03:42:00,4441.65,4442.495,4441.469999999999,4442.285
2026-06-05 03:43:00,4442.155,4442.445,4441.464999999999,4441.530000000001
2026-06-05 03:44:00,4441.5,4441.67,4440.325,4441.02
2026-06-05 03:45:00,4441.06,4441.280000000001,4440.615,4440.675
2026-06-05 03:46:00,4440.635,4440.96,4440.285,4440.49
2026-06-05 03:47:00,4440.545,4441.254999999999,4440.13,4440.62
2026-06-05 03:48:00,4440.72,4441.79,4440.49,4441.429999999999
2026-06-05 03:49:00,4441.405000000001,4441.8085,4441.125,4441.215
2026-06-05 03:50:00,4441.18,4442.485000000001,4441.17,4441.3550000000005
2026-06-05 03:51:00,4441.370000000001,4441.370000000001,4439.879999999999,4440.495
2026-06-05 03:52:00,4440.465,4440.86,4439.34,4440.295
2026-06-05 03:53:00,4440.32,4440.6985,4439.695000000001,4439.855
2026-06-05 03:54:00,4439.8099999999995,4441.535000000001,4439.345,4440.75
2026-06-05 03:55:00,4440.83,4441.985,4440.745,4441.78
2026-06-05 03:56:00,4441.775,4443.179999999999,4441.775,4443.080000000001
2026-06-05 03:57:00,4443.094999999999,4443.4985,4442.555,4442.555
2026-06-05 03:58:00,4442.425,4442.67,4441.69,4442.54
2026-06-05 03:59:00,4442.58,4442.58,4441.93,4442.47
2026-06-05 04:00:00,4442.485,4443.535,4442.485,4443.049999999999
2026-06-05 04:01:00,4443.07,4443.51,4442.67,4442.825000000001
2026-06-05 04:02:00,4442.4465,4444.790000000001,4442.4465,4444.3
2026-06-05 04:03:00,4444.31,4444.31,4442.85,4442.91
2026-06-05 04:04:00,4442.895,4442.9349999999995,4441.294999999999,4442.67
2026-06-05 04:05:00,4442.675,4443.8285,4442.385,4443.515
2026-06-05 04:06:00,4443.415,4443.585,4442.884999999999,4443.3099999999995
2026-06-05 04:07:00,4443.415,4443.650000000001,4442.58,4442.63
2026-06-05 04:08:00,4442.58,4442.7300000000005,4439.83,4440.44
2026-06-05 04:09:00,4440.445,4441.025000000001,4440.2,4440.765
2026-06-05 04:10:00,4440.8,4441.3150000000005,4439.8150000000005,4440.085
2026-06-05 04:11:00,4440.105,4440.415,4439.465,4440.15
2026-06-05 04:12:00,4440.18,4440.86,4439.45,4439.584999999999
2026-06-05 04:13:00,4439.835,4439.879999999999,4438.4349999999995,4439.145
2026-06-05 04:14:00,4439.09,4441.835,4438.9,4441.724999999999
2026-06-05 04:15:00,4441.845,4442.3550000000005,4440.8550000000005,4441.410000000001
2026-06-05 04:16:00,4441.429999999999,4443.1449999999995,4441.235000000001,4442.21
2026-06-05 04:17:00,4442.345,4443.833500000001,4442.195,4443.7785
2026-06-05 04:18:00,4443.7835,4443.8535,4440.68,4440.68
2026-06-05 04:19:00,4440.71,4440.94,4439.03,4439.42
2026-06-05 04:20:00,4439.35,4440.255,4439.15,4439.915000000001
2026-06-05 04:21:00,4439.905000000001,4441.8949999999995,4439.839999999999,4441.63
2026-06-05 04:22:00,4441.5585,4441.705,4440.385,4440.465
2026-06-05 04:23:00,4440.415,4440.595,4439.77,4439.98
2026-06-05 04:24:00,4439.9349999999995,4440.179999999999,4439.110000000001,4439.825
2026-06-05 04:25:00,4439.839999999999,4442.275,4439.839999999999,4442.23
2026-06-05 04:26:00,4442.22,4443.7785,4441.965,4443.66
2026-06-05 04:27:00,4443.634999999999,4443.7835,4441.679999999999,4441.945
2026-06-05 04:28:00,4441.955,4442.0135,4440.47,4440.63
2026-06-05 04:29:00,4440.650000000001,4441.070000000001,4439.485000000001,4439.75
2026-06-05 04:30:00,4439.705,4440.085000000001,4437.82,4437.82
2026-06-05 04:31:00,4437.79,4438.62,4437.675,4438.48
2026-06-05 04:32:00,4438.469999999999,4439.43,4438.005,4439.365
2026-06-05 04:33:00,4439.255,4439.8085,4439.135,4439.34
2026-06-05 04:34:00,4439.4,4439.6135,4438.965,4439.51
2026-06-05 04:35:00,4439.494999999999,4440.148499999999,4439.125,4439.775000000001
2026-06-05 04:36:00,4439.764999999999,4441.155000000001,4439.555,4439.764999999999
2026-06-05 04:37:00,4439.58,4440.52,4439.49,4440.22
2026-06-05 04:38:00,4440.23,4440.505,4440.035,4440.275
2026-06-05 04:39:00,4440.275,4441.7685,4440.014999999999,4441.7085
2026-06-05 04:40:00,4441.6735,4444.3,4441.514999999999,4442.375
2026-06-05 04:41:00,4442.395,4442.575,4441.719999999999,4441.91
2026-06-05 04:42:00,4441.8949999999995,4441.905,4440.35,4440.5650000000005
2026-06-05 04:43:00,4440.525,4440.525,4439.345,4439.965
2026-06-05 04:44:00,4439.955000000001,4441.04,4439.955000000001,4441.0
2026-06-05 04:45:00,4440.995,4441.585,4440.765,4441.1
2026-06-05 04:46:00,4440.835,4440.875,4439.75,4439.785
2026-06-05 04:47:00,4439.695000000001,4441.48,4439.695000000001,4441.27
2026-06-05 04:48:00,4441.31,4442.39,4440.875,4441.08
2026-06-05 04:49:00,4441.065,4441.405000000001,4440.4,4441.16
2026-06-05 04:50:00,4441.150000000001,4443.165,4441.05,4442.285
2026-06-05 04:51:00,4442.21,4442.6,4441.76,4442.485000000001
2026-06-05 04:52:00,4442.5,4442.72,4442.1,4442.574999999999
2026-06-05 04:53:00,4442.635,4443.25,4442.215,4443.219999999999
2026-06-05 04:54:00,4443.235,4444.34,4442.924999999999,4444.34
2026-06-05 04:55:00,4444.379999999999,4445.33,4444.09,4445.1900000000005
2026-06-05 04:56:00,4445.18,4446.344999999999,4445.13,4445.545
2026-06-05 04:57:00,4445.54,4446.6849999999995,4445.41,4446.45
2026-06-05 04:58:00,4446.3949999999995,4446.3949999999995,4444.775,4445.725
2026-06-05 04:59:00,4445.7300000000005,4445.995,4444.825,4445.08
2026-06-05 05:00:00,4445.135,4445.7300000000005,4444.3550000000005,4444.63
2026-06-05 05:01:00,4444.455000000001,4446.304999999999,4443.345,4446.014999999999
2026-06-05 05:02:00,4446.025000000001,4447.14,4445.735000000001,4446.67
2026-06-05 05:03:00,4446.625,4450.185,4446.5965,4449.089999999999
2026-06-05 05:04:00,4449.070000000001,4449.070000000001,4447.11,4447.615000000001
2026-06-05 05:05:00,4447.8,4449.004999999999,4447.235000000001,4448.58
2026-06-05 05:06:00,4448.5599999999995,4448.655,4447.175,4448.295
2026-06-05 05:07:00,4448.1615,4449.304999999999,4448.1449999999995,4448.715
2026-06-05 05:08:00,4448.655,4449.9635,4448.365,4449.76
2026-06-05 05:09:00,4449.755,4449.955,4447.235,4447.435
2026-06-05 05:10:00,4447.445000000001,4448.92,4446.58,4448.900000000001
2026-06-05 05:11:00,4448.845,4449.900000000001,4448.045,4448.2300000000005
2026-06-05 05:12:00,4448.21,4448.77,4447.29,4447.585
2026-06-05 05:13:00,4447.570000000001,4449.825,4447.115,4449.275
2026-06-05 05:14:00,4449.240000000001,4449.365,4448.395,4449.03
2026-06-05 05:15:00,4449.165,4449.32,4445.495,4445.81
2026-06-05 05:16:00,4445.85,4446.425,4445.575,4446.139999999999
2026-06-05 05:17:00,4446.08,4446.1449999999995,4444.26,4444.665000000001
2026-06-05 05:18:00,4444.610000000001,4445.715,4444.34,4445.195
2026-06-05 05:19:00,4445.175,4446.3099999999995,4445.175,4445.585
2026-06-05 05:20:00,4445.505,4446.415,4445.505,4445.860000000001
2026-06-05 05:21:00,4445.879999999999,4446.009999999999,4444.415,4444.43
2026-06-05 05:22:00,4444.3,4444.605,4442.35,4443.38
2026-06-05 05:23:00,4443.34,4443.349999999999,4442.4,4442.92
2026-06-05 05:24:00,4442.910000000001,4445.295,4442.85,4445.045
2026-06-05 05:25:00,4444.955,4445.415,4444.415,4444.67
2026-06-05 05:26:00,4444.625000000001,4445.105,4444.24,4444.985
2026-06-05 05:27:00,4444.97,4445.8385,4444.95,4445.375
2026-06-05 05:28:00,4445.4,4445.8435,4445.03,4445.44
2026-06-05 05:29:00,4445.51,4445.7085,4444.469999999999,4444.700000000001
2026-06-05 05:30:00,4444.6714999999995,4446.2164999999995,4442.6485,4443.3
2026-06-05 05:31:00,4443.155,4444.965,4442.400000000001,4442.400000000001
2026-06-05 05:32:00,4442.34,4443.035000000001,4439.5,4441.225
2026-06-05 05:33:00,4441.275000000001,4442.7185,4440.745,4442.495
2026-06-05 05:34:00,4442.515,4443.95,4442.26,4442.765
2026-06-05 05:35:00,4442.754999999999,4443.47,4442.425,4443.21
2026-06-05 05:36:00,4443.275,4448.085,4442.3550000000005,4447.751499999999
2026-06-05 05:37:00,4447.73,4447.764999999999,4445.68,4445.969999999999
2026-06-05 05:38:00,4445.96,4447.679999999999,4445.785,4446.179999999999
2026-06-05 05:39:00,4446.17,4447.43,4445.055,4445.705
2026-06-05 05:40:00,4445.615,4446.88,4444.86,4446.325
2026-06-05 05:41:00,4446.25,4446.385,4444.15,4445.05
2026-06-05 05:42:00,4445.08,4446.193499999999,4444.509999999999,4445.885
2026-06-05 05:43:00,4445.969999999999,4446.070000000001,4443.18,4444.33
2026-06-05 05:44:00,4444.345,4445.05,4443.16,4443.8
2026-06-05 05:45:00,4443.79,4445.205,4442.96,4443.28
2026-06-05 05:46:00,4443.22,4443.575,4442.18,4443.3
2026-06-05 05:47:00,4443.425,4446.129999999999,4443.135,4445.919999999999
2026-06-05 05:48:00,4445.93,4446.69,4445.7,4446.37
2026-06-05 05:49:00,4446.525,4448.34,4446.2699999999995,4447.695000000001
2026-06-05 05:50:00,4447.674999999999,4447.97,4445.959999999999,4446.52
2026-06-05 05:51:00,4446.59,4448.014999999999,4446.55,4447.8099999999995
2026-06-05 05:52:00,4447.870000000001,4447.905,4446.599999999999,4446.93
2026-06-05 05:53:00,4446.865,4447.150000000001,4444.2300000000005,4444.7699999999995
2026-06-05 05:54:00,4444.790000000001,4445.505,4442.705,4443.675
2026-06-05 05:55:00,4443.62,4445.025,4443.139999999999,4443.325
2026-06-05 05:56:00,4443.335,4443.335,4441.305,4441.305
2026-06-05 05:57:00,4441.27,4441.344999999999,4438.67,4439.275
2026-06-05 05:58:00,4439.2300000000005,4440.6849999999995,4438.785,4440.1314999999995
2026-06-05 05:59:00,4440.105,4440.7435,4439.825,4440.025
2026-06-05 06:00:00,4439.969999999999,4442.7300000000005,4439.745,4441.17
2026-06-05 06:01:00,4441.1050000000005,4441.14,4439.16,4439.645
2026-06-05 06:02:00,4439.669999999999,4439.83,4437.03,4437.635
2026-06-05 06:03:00,4437.645,4438.0650000000005,4436.39,4436.575
2026-06-05 06:04:00,4436.705,4438.208500000001,4435.389999999999,4437.615
2026-06-05 06:05:00,4437.485000000001,4439.4785,4437.31,4439.1849999999995
2026-06-05 06:06:00,4439.17,4440.66,4438.240000000001,4440.51
2026-06-05 06:07:00,4440.49,4440.995,4439.2,4440.165
2026-06-05 06:08:00,4440.2,4440.625,4439.764999999999,4439.945
2026-06-05 06:09:00,4439.96,4441.495000000001,4439.5,4440.44
2026-06-05 06:10:00,4440.445,4442.38,4440.094999999999,4441.429999999999
2026-06-05 06:11:00,4441.280000000001,4441.95,4438.1715,4439.09
2026-06-05 06:12:00,4439.13,4439.38,4436.245,4436.75
2026-06-05 06:13:00,4436.73,4439.165,4436.504999999999,4438.885
2026-06-05 06:14:00,4438.9,4438.985000000001,4436.41,4436.47
2026-06-05 06:15:00,4436.49,4437.17,4433.3150000000005,4435.385
2026-06-05 06:16:00,4435.389999999999,4436.235,4432.224999999999,4432.575
2026-06-05 06:17:00,4432.505,4434.445000000001,4432.135,4432.585
2026-06-05 06:18:00,4432.575,4433.16,4428.6,4430.209999999999
2026-06-05 06:19:00,4430.16,4436.965,4429.995,4436.705
